word	chosen_tier	chosen_attested	also_fits	alternative_split	alt_stem	alt_stem_attested	suspicion
𐤅𐤀𐤄𐤁𐤕𐤊	plene	3	proclitic	𐤅 + 𐤀𐤄𐤁𐤕𐤊	𐤀𐤄𐤁𐤕𐤊	2	0.7
𐤊𐤉𐤃𐤁𐤓	plene	68	proclitic	𐤊 + 𐤉𐤃𐤁𐤓	𐤉𐤃𐤁𐤓	45	0.7
𐤅𐤉𐤓𐤀𐤅	exact	62	proclitic	𐤅 + 𐤉𐤓𐤀𐤅	𐤉𐤓𐤀𐤅	41	0.7
𐤌𐤆𐤁𐤇	exact	122	proclitic	𐤌 + 𐤆𐤁𐤇	𐤆𐤁𐤇	80	0.7
𐤁𐤔𐤕	exact	26	proclitic	𐤁 + 𐤔𐤕	𐤔𐤕	17	0.7
𐤌𐤒𐤓𐤁	exact	23	proclitic	𐤌 + 𐤒𐤓𐤁	𐤒𐤓𐤁	15	0.7
𐤄𐤉𐤌	exact	140	proclitic	𐤄 + 𐤉𐤌	𐤉𐤌	91	0.7
𐤋𐤉𐤓𐤃𐤍	exact	14	proclitic	𐤋 + 𐤉𐤓𐤃𐤍	𐤉𐤓𐤃𐤍	9	0.6
𐤌𐤄𐤓𐤄	exact	22	proclitic	𐤌 + 𐤄𐤓𐤄	𐤄𐤓𐤄	14	0.6
𐤋𐤊𐤁𐤔𐤅	plene	11	proclitic	𐤋 + 𐤊 + 𐤁𐤔𐤅	𐤁𐤔𐤅	7	0.6
𐤋𐤇𐤑	exact	11	proclitic	𐤋 + 𐤇𐤑	𐤇𐤑	7	0.6
𐤁𐤉𐤓𐤊	plene	33	proclitic	𐤁 + 𐤉𐤓𐤊	𐤉𐤓𐤊	21	0.6
𐤅𐤓𐤃𐤐𐤉	plene	11	proclitic	𐤅 + 𐤓𐤃𐤐𐤉	𐤓𐤃𐤐𐤉	7	0.6
𐤅𐤉𐤓𐤃𐤐	exact	11	proclitic	𐤅 + 𐤉𐤓𐤃𐤐	𐤉𐤓𐤃𐤐	7	0.6
𐤅𐤉𐤔𐤐𐤈𐤅	plene	11	proclitic	𐤅 + 𐤉𐤔𐤐𐤈𐤅	𐤉𐤔𐤐𐤈𐤅	7	0.6
𐤅𐤉𐤕𐤓	exact	62	proclitic	𐤅 + 𐤉𐤕𐤓	𐤉𐤕𐤓	39	0.6
𐤄𐤔𐤋𐤌𐤉𐤌	exact	35	proclitic	𐤄 + 𐤔𐤋𐤌𐤉𐤌	𐤔𐤋𐤌𐤉𐤌	22	0.6
𐤁𐤏𐤉𐤍𐤉	exact	164	proclitic	𐤁 + 𐤏𐤉𐤍𐤉	𐤏𐤉𐤍𐤉	103	0.6
𐤋𐤄𐤕𐤐𐤋𐤋	exact	8	proclitic	𐤋 + 𐤄𐤕𐤐𐤋𐤋	𐤄𐤕𐤐𐤋𐤋	5	0.6
𐤅𐤄𐤈𐤐	exact	8	proclitic	𐤅 + 𐤄𐤈𐤐	𐤄𐤈𐤐	5	0.6
𐤋𐤏𐤉𐤍𐤉𐤄𐤌	exact	24	proclitic	𐤋 + 𐤏𐤉𐤍𐤉𐤄𐤌	𐤏𐤉𐤍𐤉𐤄𐤌	15	0.6
𐤋𐤈𐤁𐤇	exact	8	proclitic	𐤋 + 𐤈𐤁𐤇	𐤈𐤁𐤇	5	0.6
𐤌𐤉𐤉𐤏𐤋𐤄	plene	8	adjacent	𐤌𐤉 + 𐤉𐤏𐤋𐤄	𐤉𐤏𐤋𐤄	5	0.6
𐤉𐤅𐤌𐤉𐤄𐤅𐤄	plene	24	adjacent	𐤉𐤅𐤌 + 𐤉𐤄𐤅𐤄	𐤉𐤄𐤅𐤄	15	0.6
𐤋𐤇𐤃𐤔	exact	101	proclitic	𐤋 + 𐤇𐤃𐤔	𐤇𐤃𐤔	63	0.6
𐤅𐤄𐤉𐤄𐤋𐤊	plene	13	adjacent	𐤅𐤄𐤉𐤄 + 𐤋𐤊	𐤅𐤄𐤉𐤄	8	0.6
𐤌𐤃𐤉𐤍𐤄	exact	13	proclitic	𐤌 + 𐤃𐤉𐤍𐤄	𐤃𐤉𐤍𐤄	8	0.6
𐤅𐤔𐤅𐤁𐤄	plene	13	proclitic	𐤅 + 𐤔𐤅𐤁𐤄	𐤔𐤅𐤁𐤄	8	0.6
𐤅𐤉𐤂𐤃𐤋	exact	18	proclitic	𐤅 + 𐤉𐤂𐤃𐤋	𐤉𐤂𐤃𐤋	11	0.6
𐤌𐤍𐤇𐤕	exact	18	proclitic	𐤌 + 𐤍𐤇𐤕	𐤍𐤇𐤕	11	0.6
𐤅𐤉𐤔𐤀𐤅	exact	43	proclitic	𐤅 + 𐤉𐤔𐤀𐤅	𐤉𐤔𐤀𐤅	26	0.6
𐤔𐤃𐤉𐤌	exact	5	proclitic	𐤔 + 𐤃𐤉𐤌	𐤃𐤉𐤌	3	0.6
𐤌𐤔𐤋𐤉𐤌	exact	10	proclitic	𐤌 + 𐤔 + 𐤋𐤉𐤌	𐤋𐤉𐤌	6	0.6
𐤌𐤑𐤀𐤅	exact	20	proclitic	𐤌 + 𐤑𐤀𐤅	𐤑𐤀𐤅	12	0.6
𐤄𐤆𐤉𐤕𐤉𐤌	exact	5	proclitic	𐤄 + 𐤆𐤉𐤕𐤉𐤌	𐤆𐤉𐤕𐤉𐤌	3	0.6
𐤅𐤄𐤓𐤀𐤔𐤅𐤍𐤄	plene	5	proclitic	𐤅 + 𐤄𐤓𐤀𐤔𐤅𐤍𐤄	𐤄𐤓𐤀𐤔𐤅𐤍𐤄	3	0.6
𐤄𐤏𐤅𐤌𐤃	plene	10	proclitic	𐤄 + 𐤏𐤅𐤌𐤃	𐤏𐤅𐤌𐤃	6	0.6
𐤅𐤍𐤏𐤋𐤌	exact	5	proclitic	𐤅 + 𐤍𐤏𐤋𐤌	𐤍𐤏𐤋𐤌	3	0.6
𐤋𐤄𐤐𐤉𐤋	exact	5	proclitic	𐤋 + 𐤄𐤐𐤉𐤋	𐤄𐤐𐤉𐤋	3	0.6
𐤊𐤋𐤀𐤉𐤌	exact	5	proclitic	𐤊 + 𐤋 + 𐤀𐤉𐤌	𐤀𐤉𐤌	3	0.6
𐤁𐤃𐤉𐤌	exact	5	proclitic	𐤁 + 𐤃𐤉𐤌	𐤃𐤉𐤌	3	0.6
𐤊𐤉𐤂𐤓	plene	5	adjacent	𐤊𐤉 + 𐤂𐤓	𐤊𐤉	3	0.6
𐤅𐤀𐤌𐤉𐤔	plene	5	adjacent	𐤅𐤀𐤌 + 𐤉𐤔	𐤅𐤀𐤌	3	0.6
𐤄𐤎𐤋𐤏𐤉𐤌	exact	5	proclitic	𐤄 + 𐤎𐤋𐤏𐤉𐤌	𐤎𐤋𐤏𐤉𐤌	3	0.6
𐤋𐤒𐤉𐤌	exact	5	proclitic	𐤋 + 𐤒𐤉𐤌	𐤒𐤉𐤌	3	0.6
𐤊𐤉𐤍𐤕𐤍	adjacent	15	proclitic	𐤊 + 𐤉𐤍𐤕𐤍	𐤉𐤍𐤕𐤍	9	0.6
𐤋𐤓𐤒𐤉𐤏	exact	5	proclitic	𐤋 + 𐤓𐤒𐤉𐤏	𐤓𐤒𐤉𐤏	3	0.6
𐤄𐤕𐤇𐤆𐤒	exact	5	proclitic	𐤄 + 𐤕𐤇𐤆𐤒	𐤕𐤇𐤆𐤒	3	0.6
𐤁𐤓𐤅𐤇𐤌	plene	5	proclitic	𐤁 + 𐤓𐤅𐤇𐤌	𐤓𐤅𐤇𐤌	3	0.6
𐤄𐤓𐤒𐤉𐤏	exact	5	proclitic	𐤄 + 𐤓𐤒𐤉𐤏	𐤓𐤒𐤉𐤏	3	0.6
𐤅𐤌𐤊𐤕	plene	5	proclitic	𐤅 + 𐤌𐤊𐤕	𐤌𐤊𐤕	3	0.6
𐤋𐤄𐤌𐤉𐤕	exact	17	proclitic	𐤋 + 𐤄𐤌𐤉𐤕	𐤄𐤌𐤉𐤕	10	0.6
𐤄𐤂𐤅𐤓𐤋	exact	24	proclitic	𐤄 + 𐤂𐤅𐤓𐤋	𐤂𐤅𐤓𐤋	14	0.6
𐤄𐤏𐤃𐤅𐤕	exact	12	proclitic	𐤄 + 𐤏𐤃𐤅𐤕	𐤏𐤃𐤅𐤕	7	0.6
𐤁𐤉𐤃𐤉𐤍𐤅	plene	12	proclitic	𐤁 + 𐤉𐤃𐤉𐤍𐤅	𐤉𐤃𐤉𐤍𐤅	7	0.6
𐤌𐤌𐤍𐤉	exact	86	proclitic	𐤌 + 𐤌𐤍𐤉	𐤌𐤍𐤉	50	0.6
𐤅𐤕𐤅𐤋𐤏𐤕	exact	19	proclitic	𐤅 + 𐤕𐤅𐤋𐤏𐤕	𐤕𐤅𐤋𐤏𐤕	11	0.6
𐤋𐤐𐤍𐤉𐤄𐤌	exact	56	proclitic	𐤋 + 𐤐𐤍𐤉𐤄𐤌	𐤐𐤍𐤉𐤄𐤌	32	0.6
𐤋𐤄𐤉𐤈𐤉𐤁	exact	7	proclitic	𐤋 + 𐤄𐤉𐤈𐤉𐤁	𐤄𐤉𐤈𐤉𐤁	4	0.6
𐤄𐤔𐤌𐤔	exact	91	proclitic	𐤄 + 𐤔𐤌𐤔	𐤔𐤌𐤔	52	0.6
𐤁𐤉𐤁𐤔𐤄	exact	7	proclitic	𐤁 + 𐤉𐤁𐤔𐤄	𐤉𐤁𐤔𐤄	4	0.6
𐤅𐤂𐤁𐤅𐤓𐤄	exact	7	proclitic	𐤅 + 𐤂𐤁𐤅𐤓𐤄	𐤂𐤁𐤅𐤓𐤄	4	0.6
𐤅𐤉𐤓𐤏	exact	14	proclitic	𐤅 + 𐤉𐤓𐤏	𐤉𐤓𐤏	8	0.6
𐤅𐤉𐤅𐤔𐤏	exact	7	proclitic	𐤅 + 𐤉𐤅𐤔𐤏	𐤉𐤅𐤔𐤏	4	0.6
𐤅𐤀𐤒𐤇	exact	14	proclitic	𐤅 + 𐤀𐤒𐤇	𐤀𐤒𐤇	8	0.6
𐤊𐤊𐤅𐤊𐤁𐤉	exact	7	proclitic	𐤊 + 𐤊𐤅𐤊𐤁𐤉	𐤊𐤅𐤊𐤁𐤉	4	0.6
𐤄𐤍𐤁𐤀𐤉𐤌	exact	28	proclitic	𐤄 + 𐤍𐤁𐤀𐤉𐤌	𐤍𐤁𐤀𐤉𐤌	16	0.6
𐤄𐤔𐤋𐤇𐤍	exact	23	proclitic	𐤄 + 𐤔𐤋𐤇𐤍	𐤔𐤋𐤇𐤍	13	0.6
𐤁𐤔𐤃𐤄	exact	85	proclitic	𐤁 + 𐤔𐤃𐤄	𐤔𐤃𐤄	48	0.6
𐤅𐤉𐤒𐤓𐤀𐤅	exact	32	proclitic	𐤅 + 𐤉𐤒𐤓𐤀𐤅	𐤉𐤒𐤓𐤀𐤅	18	0.6
𐤅𐤉𐤐𐤋	exact	50	proclitic	𐤅 + 𐤉𐤐𐤋	𐤉𐤐𐤋	28	0.6
𐤁𐤔𐤌𐤉𐤄𐤅𐤄	adjacent	43	proclitic	𐤁 + 𐤔 + 𐤌𐤉𐤄𐤅𐤄	𐤌𐤉𐤄𐤅𐤄	24	0.6
𐤋𐤀𐤉𐤅𐤊𐤋	plene	45	adjacent	𐤋𐤀 + 𐤉𐤅𐤊𐤋	𐤉𐤅𐤊𐤋	25	0.6
𐤄𐤒𐤍𐤉	plene	9	proclitic	𐤄 + 𐤒𐤍𐤉	𐤒𐤍𐤉	5	0.6
𐤅𐤄𐤁𐤀𐤅𐤕	plene	9	proclitic	𐤅 + 𐤄 + 𐤁𐤀𐤅𐤕	𐤁𐤀𐤅𐤕	5	0.6
𐤅𐤁𐤏𐤅𐤋𐤕	plene	9	proclitic	𐤅 + 𐤁 + 𐤏𐤅𐤋𐤕	𐤏𐤅𐤋𐤕	5	0.6
𐤋𐤔𐤓𐤅𐤕	plene	18	proclitic	𐤋 + 𐤔 + 𐤓𐤅𐤕	𐤓𐤅𐤕	10	0.6
𐤋𐤏𐤒𐤁	plene	36	proclitic	𐤋 + 𐤏𐤒𐤁	𐤏𐤒𐤁	20	0.6
𐤄𐤔𐤋𐤅𐤇	plene	9	proclitic	𐤄 + 𐤔 + 𐤋𐤅𐤇	𐤋𐤅𐤇	5	0.6
𐤅𐤏𐤕𐤄	exact	271	proclitic	𐤅 + 𐤏𐤕𐤄	𐤏𐤕𐤄	150	0.6
𐤊𐤓𐤌	exact	20	proclitic	𐤊 + 𐤓𐤌	𐤓𐤌	11	0.6
𐤌𐤒𐤅𐤌	exact	84	proclitic	𐤌 + 𐤒𐤅𐤌	𐤒𐤅𐤌	46	0.5
𐤁𐤒𐤔	exact	11	proclitic	𐤁 + 𐤒𐤔	𐤒𐤔	6	0.5
𐤅𐤉𐤋𐤁𐤔	exact	11	proclitic	𐤅 + 𐤉𐤋𐤁𐤔	𐤉𐤋𐤁𐤔	6	0.5
𐤊𐤍𐤔𐤓	exact	11	proclitic	𐤊 + 𐤍𐤔𐤓	𐤍𐤔𐤓	6	0.5
𐤄𐤐𐤕𐤅𐤇	plene	11	proclitic	𐤄 + 𐤐𐤕𐤅𐤇	𐤐𐤕𐤅𐤇	6	0.5
𐤅𐤉𐤔𐤁𐤏	exact	26	proclitic	𐤅 + 𐤉𐤔𐤁𐤏	𐤉𐤔𐤁𐤏	14	0.5
𐤄𐤉𐤊𐤋	exact	26	proclitic	𐤄 + 𐤉𐤊𐤋	𐤉𐤊𐤋	14	0.5
𐤄𐤍𐤏𐤓	exact	82	proclitic	𐤄 + 𐤍𐤏𐤓	𐤍𐤏𐤓	44	0.5
𐤁𐤉𐤅𐤌𐤅	exact	15	proclitic	𐤁 + 𐤉𐤅𐤌𐤅	𐤉𐤅𐤌𐤅	8	0.5
𐤅𐤉𐤏𐤍𐤅	exact	17	proclitic	𐤅 + 𐤉𐤏𐤍𐤅	𐤉𐤏𐤍𐤅	9	0.5
𐤄𐤉𐤅𐤌	exact	457	proclitic	𐤄 + 𐤉𐤅𐤌	𐤉𐤅𐤌	241	0.5
𐤋𐤐𐤍𐤉	exact	668	proclitic	𐤋 + 𐤐𐤍𐤉	𐤐𐤍𐤉	351	0.5
𐤄𐤀𐤓𐤑	exact	934	proclitic	𐤄 + 𐤀𐤓𐤑	𐤀𐤓𐤑	490	0.5
𐤅𐤉𐤔𐤁	exact	238	proclitic	𐤅 + 𐤉𐤔𐤁	𐤉𐤔𐤁	124	0.5
𐤅𐤉𐤎𐤓	exact	25	proclitic	𐤅 + 𐤉𐤎𐤓	𐤉𐤎𐤓	13	0.5
𐤁𐤇𐤅𐤓	exact	25	proclitic	𐤁 + 𐤇𐤅𐤓	𐤇𐤅𐤓	13	0.5
𐤌𐤑𐤀	exact	29	proclitic	𐤌 + 𐤑𐤀	𐤑𐤀	15	0.5
𐤁𐤉𐤃	exact	283	proclitic	𐤁 + 𐤉𐤃	𐤉𐤃	146	0.5
𐤔𐤁𐤓	exact	41	proclitic	𐤔 + 𐤁𐤓	𐤁𐤓	21	0.5
𐤋𐤕𐤕𐤄	exact	2	proclitic	𐤋 + 𐤕𐤕𐤄	𐤕𐤕𐤄	1	0.5
𐤅𐤉𐤐𐤕𐤇𐤅	exact	2	proclitic	𐤅 + 𐤉𐤐𐤕𐤇𐤅	𐤉𐤐𐤕𐤇𐤅	1	0.5
𐤄𐤋𐤀𐤆𐤄	adjacent	2	proclitic	𐤄 + 𐤋 + 𐤀𐤆𐤄	𐤀𐤆𐤄	1	0.5
𐤅𐤉𐤔𐤀𐤄𐤅	exact	6	proclitic	𐤅 + 𐤉𐤔𐤀𐤄𐤅	𐤉𐤔𐤀𐤄𐤅	3	0.5
𐤔𐤀𐤋𐤅	exact	10	proclitic	𐤔 + 𐤀𐤋𐤅	𐤀𐤋𐤅	5	0.5
𐤅𐤉𐤎𐤁𐤅	exact	14	proclitic	𐤅 + 𐤉𐤎𐤁𐤅	𐤉𐤎𐤁𐤅	7	0.5
𐤊𐤉𐤔𐤅𐤄	plene	2	proclitic	𐤊 + 𐤉𐤔𐤅𐤄	𐤉𐤔𐤅𐤄	1	0.5
𐤌𐤁𐤋𐤏𐤃𐤉	exact	8	proclitic	𐤌 + 𐤁𐤋𐤏𐤃𐤉	𐤁𐤋𐤏𐤃𐤉	4	0.5
𐤅𐤉𐤋𐤒𐤈𐤅	exact	2	proclitic	𐤅 + 𐤉𐤋𐤒𐤈𐤅	𐤉𐤋𐤒𐤈𐤅	1	0.5
𐤄𐤔𐤁𐤅𐤏𐤄	exact	4	proclitic	𐤄 + 𐤔𐤁𐤅𐤏𐤄	𐤔𐤁𐤅𐤏𐤄	2	0.5
𐤄𐤓𐤁𐤉𐤏𐤉𐤕	exact	4	proclitic	𐤄 + 𐤓𐤁𐤉𐤏𐤉𐤕	𐤓𐤁𐤉𐤏𐤉𐤕	2	0.5
𐤅𐤉𐤏𐤁𐤓𐤅	exact	26	proclitic	𐤅 + 𐤉𐤏𐤁𐤓𐤅	𐤉𐤏𐤁𐤓𐤅	13	0.5
𐤅𐤏𐤌𐤄𐤌	exact	14	proclitic	𐤅 + 𐤏𐤌𐤄𐤌	𐤏𐤌𐤄𐤌	7	0.5
𐤌𐤊𐤎	exact	2	proclitic	𐤌 + 𐤊𐤎	𐤊𐤎	1	0.5
𐤁𐤌𐤑𐤅𐤋𐤅𐤕	plene	2	proclitic	𐤁 + 𐤌𐤑𐤅𐤋𐤅𐤕	𐤌𐤑𐤅𐤋𐤅𐤕	1	0.5
𐤏𐤃𐤉𐤌	exact	16	adjacent	𐤏𐤃 + 𐤉𐤌	𐤏𐤃	8	0.5
𐤅𐤎𐤋𐤇𐤕𐤉	exact	2	proclitic	𐤅 + 𐤎𐤋𐤇𐤕𐤉	𐤎𐤋𐤇𐤕𐤉	1	0.5
𐤅𐤉𐤏𐤑𐤁𐤅	plene	2	proclitic	𐤅 + 𐤉𐤏𐤑𐤁𐤅	𐤉𐤏𐤑𐤁𐤅	1	0.5
𐤌𐤁𐤈𐤍	exact	16	proclitic	𐤌 + 𐤁𐤈𐤍	𐤁𐤈𐤍	8	0.5
𐤄𐤁𐤓𐤉𐤀𐤄	exact	2	proclitic	𐤄 + 𐤁𐤓𐤉𐤀𐤄	𐤁𐤓𐤉𐤀𐤄	1	0.5
𐤅𐤉𐤒𐤓𐤁	exact	24	proclitic	𐤅 + 𐤉𐤒𐤓𐤁	𐤉𐤒𐤓𐤁	12	0.5
𐤂𐤌𐤋𐤄𐤌	plene	2	adjacent	𐤂𐤌 + 𐤋𐤄𐤌	𐤋𐤄𐤌	1	0.5
𐤅𐤉𐤄𐤓𐤂𐤅	exact	4	proclitic	𐤅 + 𐤉𐤄𐤓𐤂𐤅	𐤉𐤄𐤓𐤂𐤅	2	0.5
𐤅𐤍𐤔𐤀𐤕𐤌	exact	2	proclitic	𐤅 + 𐤍𐤔𐤀𐤕𐤌	𐤍𐤔𐤀𐤕𐤌	1	0.5
𐤀𐤋𐤉𐤔𐤁	plene	2	adjacent	𐤀𐤋 + 𐤉𐤔𐤁	𐤉𐤔𐤁	1	0.5
𐤅𐤕𐤑𐤀𐤍𐤄	exact	2	proclitic	𐤅 + 𐤕𐤑𐤀𐤍𐤄	𐤕𐤑𐤀𐤍𐤄	1	0.5
𐤅𐤕𐤏𐤍𐤉𐤍𐤄	exact	2	proclitic	𐤅 + 𐤕𐤏𐤍𐤉𐤍𐤄	𐤕𐤏𐤍𐤉𐤍𐤄	1	0.5
𐤅𐤄𐤑𐤉𐤁	plene	2	proclitic	𐤅 + 𐤄𐤑𐤉𐤁	𐤄𐤑𐤉𐤁	1	0.5
𐤅𐤓𐤔𐤅	exact	2	proclitic	𐤅 + 𐤓𐤔𐤅	𐤓𐤔𐤅	1	0.5
𐤄𐤌𐤅𐤊𐤍𐤄	plene	4	proclitic	𐤄 + 𐤌 + 𐤅𐤊𐤍𐤄	𐤅𐤊𐤍𐤄	2	0.5
𐤁𐤌𐤇𐤉𐤓	exact	8	proclitic	𐤁 + 𐤌𐤇𐤉𐤓	𐤌𐤇𐤉𐤓	4	0.5
𐤊𐤇𐤔	exact	6	proclitic	𐤊 + 𐤇𐤔	𐤇𐤔	3	0.5
𐤋𐤊𐤍𐤄	exact	2	proclitic	𐤋 + 𐤊 + 𐤍𐤄	𐤍𐤄	1	0.5
𐤅𐤉𐤇𐤓𐤉𐤔𐤅	exact	2	proclitic	𐤅 + 𐤉𐤇𐤓𐤉𐤔𐤅	𐤉𐤇𐤓𐤉𐤔𐤅	1	0.5
𐤀𐤋𐤌𐤄	plene	2	adjacent	𐤀𐤋 + 𐤌𐤄	𐤀𐤋	1	0.5
𐤅𐤉𐤂𐤓𐤔𐤅	exact	2	proclitic	𐤅 + 𐤉𐤂𐤓𐤔𐤅	𐤉𐤂𐤓𐤔𐤅	1	0.5
𐤋𐤌𐤃𐤅	exact	4	proclitic	𐤋 + 𐤌𐤃𐤅	𐤌𐤃𐤅	2	0.5
𐤋𐤍𐤂𐤃𐤌	exact	4	proclitic	𐤋 + 𐤍𐤂𐤃𐤌	𐤍𐤂𐤃𐤌	2	0.5
𐤌𐤅𐤋𐤃𐤕𐤄	exact	2	proclitic	𐤌 + 𐤅 + 𐤋𐤃𐤕𐤄	𐤋𐤃𐤕𐤄	1	0.5
𐤋𐤄𐤀𐤁𐤉𐤃𐤅	exact	2	proclitic	𐤋 + 𐤄𐤀𐤁𐤉𐤃𐤅	𐤄𐤀𐤁𐤉𐤃𐤅	1	0.5
𐤅𐤉𐤍𐤉𐤇𐤅	exact	4	proclitic	𐤅 + 𐤉𐤍𐤉𐤇𐤅	𐤉𐤍𐤉𐤇𐤅	2	0.5
𐤅𐤉𐤊𐤄𐤍	exact	2	proclitic	𐤅 + 𐤉𐤊𐤄𐤍	𐤉𐤊𐤄𐤍	1	0.5
𐤅𐤕𐤂𐤋	exact	8	proclitic	𐤅 + 𐤕𐤂𐤋	𐤕𐤂𐤋	4	0.5
𐤅𐤋𐤔𐤅𐤍𐤅	exact	4	proclitic	𐤅 + 𐤋𐤔𐤅𐤍𐤅	𐤋𐤔𐤅𐤍𐤅	2	0.5
𐤌𐤓𐤉𐤁𐤄	exact	6	proclitic	𐤌 + 𐤓𐤉𐤁𐤄	𐤓𐤉𐤁𐤄	3	0.5
𐤋𐤔𐤌𐤓𐤊	exact	4	proclitic	𐤋 + 𐤔𐤌𐤓𐤊	𐤔𐤌𐤓𐤊	2	0.5
𐤌𐤅𐤊𐤎	plene	2	proclitic	𐤌 + 𐤅 + 𐤊𐤎	𐤊𐤎	1	0.5
𐤅𐤉𐤓𐤐𐤀𐤅	exact	2	proclitic	𐤅 + 𐤉𐤓𐤐𐤀𐤅	𐤉𐤓𐤐𐤀𐤅	1	0.5
𐤅𐤕𐤀𐤇𐤆	exact	2	proclitic	𐤅 + 𐤕𐤀𐤇𐤆	𐤕𐤀𐤇𐤆	1	0.5
𐤅𐤕𐤇𐤋	exact	4	proclitic	𐤅 + 𐤕𐤇𐤋	𐤕𐤇𐤋	2	0.5
𐤌𐤁𐤒𐤔	exact	22	proclitic	𐤌 + 𐤁𐤒𐤔	𐤁𐤒𐤔	11	0.5
𐤄𐤏𐤋𐤅𐤕𐤅	plene	2	proclitic	𐤄 + 𐤏𐤋𐤅𐤕𐤅	𐤏𐤋𐤅𐤕𐤅	1	0.5
𐤉𐤔𐤁𐤄	exact	2	adjacent	𐤉𐤔 + 𐤁𐤄	𐤉𐤔	1	0.5
𐤄𐤌𐤍𐤅𐤓𐤄	exact	4	proclitic	𐤄 + 𐤌𐤍𐤅𐤓𐤄	𐤌𐤍𐤅𐤓𐤄	2	0.5
𐤁𐤏𐤑𐤌	exact	18	proclitic	𐤁 + 𐤏𐤑𐤌	𐤏𐤑𐤌	9	0.5
𐤁𐤏𐤓𐤄	exact	6	proclitic	𐤁 + 𐤏𐤓𐤄	𐤏𐤓𐤄	3	0.5
𐤋𐤄𐤍𐤑𐤋	exact	2	proclitic	𐤋 + 𐤄𐤍𐤑𐤋	𐤄𐤍𐤑𐤋	1	0.5
𐤅𐤕𐤇𐤋𐤅	plene	2	proclitic	𐤅 + 𐤕𐤇𐤋𐤅	𐤕𐤇𐤋𐤅	1	0.5
𐤅𐤄𐤔𐤉𐤀𐤅	exact	2	proclitic	𐤅 + 𐤄 + 𐤔𐤉𐤀𐤅	𐤔𐤉𐤀𐤅	1	0.5
𐤁𐤔𐤁𐤅𐤏	plene	2	proclitic	𐤁 + 𐤔𐤁𐤅𐤏	𐤔𐤁𐤅𐤏	1	0.5
𐤄𐤊𐤅𐤕𐤌	plene	4	proclitic	𐤄 + 𐤊 + 𐤅𐤕𐤌	𐤅𐤕𐤌	2	0.5
𐤌𐤇𐤍𐤅𐤕	exact	4	proclitic	𐤌 + 𐤇𐤍𐤅𐤕	𐤇𐤍𐤅𐤕	2	0.5
𐤌𐤑𐤅𐤒𐤄	plene	2	proclitic	𐤌 + 𐤑𐤅𐤒𐤄	𐤑𐤅𐤒𐤄	1	0.5
𐤂𐤋𐤉𐤋𐤉	exact	2	adjacent	𐤂𐤋𐤉 + 𐤋𐤉	𐤂𐤋𐤉	1	0.5
𐤅𐤉𐤒𐤅	exact	2	proclitic	𐤅 + 𐤉𐤒𐤅	𐤉𐤒𐤅	1	0.5
𐤅𐤉𐤐𐤆𐤓	plene	2	proclitic	𐤅 + 𐤉𐤐𐤆𐤓	𐤉𐤐𐤆𐤓	1	0.5
𐤄𐤂𐤁𐤉𐤄	plene	2	proclitic	𐤄 + 𐤂𐤁𐤉𐤄	𐤂𐤁𐤉𐤄	1	0.5
𐤔𐤁𐤏𐤅	exact	2	proclitic	𐤔 + 𐤁𐤏𐤅	𐤁𐤏𐤅	1	0.5
𐤋𐤄𐤌𐤋𐤉𐤊	exact	6	proclitic	𐤋 + 𐤄𐤌𐤋𐤉𐤊	𐤄𐤌𐤋𐤉𐤊	3	0.5
𐤅𐤔𐤕𐤉𐤕𐤌	exact	4	proclitic	𐤅 + 𐤔𐤕𐤉𐤕𐤌	𐤔𐤕𐤉𐤕𐤌	2	0.5
𐤋𐤒𐤇𐤉	exact	6	proclitic	𐤋 + 𐤒𐤇𐤉	𐤒𐤇𐤉	3	0.5
𐤁𐤋𐤉𐤐𐤔𐤏	adjacent	2	proclitic	𐤁 + 𐤋 + 𐤉𐤐𐤔𐤏	𐤉𐤐𐤔𐤏	1	0.5
𐤅𐤀𐤒𐤇𐤄	exact	2	proclitic	𐤅 + 𐤀𐤒𐤇𐤄	𐤀𐤒𐤇𐤄	1	0.5
𐤅𐤉𐤎𐤕𐤓	exact	6	proclitic	𐤅 + 𐤉𐤎𐤕𐤓	𐤉𐤎𐤕𐤓	3	0.5
𐤁𐤋𐤏𐤅	exact	2	proclitic	𐤁 + 𐤋𐤏𐤅	𐤋𐤏𐤅	1	0.5
𐤅𐤀𐤔𐤅𐤁𐤄	exact	6	proclitic	𐤅 + 𐤀𐤔𐤅𐤁𐤄	𐤀𐤔𐤅𐤁𐤄	3	0.5
𐤄𐤅𐤃𐤏𐤕𐤉	exact	2	proclitic	𐤄 + 𐤅 + 𐤃𐤏𐤕𐤉	𐤃𐤏𐤕𐤉	1	0.5
𐤋𐤄𐤒𐤓𐤉𐤁	exact	12	proclitic	𐤋 + 𐤄𐤒𐤓𐤉𐤁	𐤄𐤒𐤓𐤉𐤁	6	0.5
𐤅𐤕𐤒𐤇𐤅	plene	34	proclitic	𐤅 + 𐤕𐤒𐤇𐤅	𐤕𐤒𐤇𐤅	17	0.5
𐤅𐤍𐤐𐤑𐤅𐤕𐤌	plene	2	proclitic	𐤅 + 𐤍𐤐𐤑𐤅𐤕𐤌	𐤍𐤐𐤑𐤅𐤕𐤌	1	0.5
